id	rate
20770	57580
20772	178039
20773	4200
20774	242194
20775	70
20776	1950
20777	34500
20778	5500
20779	2425
20781	19219
20782	64819
20783	23640
20784	5000
20785	42635
20788	250
20791	225
20792	6900
20794	8200
20812	13850
20814	956075
20815	2334016
20816	867729
20817	1359252
20818	57707
20824	121500
20825	24000
20827	2000
20830	1000
20832	27329
20833	10300
20837	9300
20838	11050
20841	12940
20842	4400
20848	600
20849	1700
20850	251511
20851	10030
20852	248155
20853	51252
20854	2275350
20855	27605
20859	66075
20860	8450
20861	2000
20862	5950
20866	23950
20871	10850
20872	920
20874	50320
20875	2700
20876	21175
20877	34463
20878	280590
20879	18752
20880	1300
20882	15070
20883	231039
20884	1000
20886	24441
20895	2094371
20896	15828
20901	80652
20902	85227
20903	34720
20904	135376
20905	41884
20906	76148
20907	1500
20908	432
20910	323719
20912	246089
20913	7625
20914	9650
20915	500
20916	1250
21001	305
21009	2420
21012	35584
21013	3565
21014	13400
21015	5077
21017	500
21020	500
21022	57201
21023	2750
21028	3800
21029	105121
21030	112631
21031	7900
21032	44679
21034	260
21035	51625
21036	12643
21037	26004
21040	6005
21041	1500
21042	146615
21043	32592
21044	95512
21045	46947
21046	21965
21047	4500
21048	2100
21050	12880
21051	2700
21053	250
21054	17025
21056	750
21057	12450
21060	1250
21061	11860
21071	2700
21074	10855
21075	8805
21076	123894
21078	3980
21082	2500
21084	5050
21085	9770
21087	2500
21090	14815
21093	478592
21094	7400
21102	5050
21104	4650
21108	32653
21111	72805
21113	15463
21114	15300
21117	177389
21120	8455
21122	10115
21128	3700
21130	250
21131	53250
21132	300
21133	26958
21136	34790
21139	2700
21140	5050
21144	6780
21146	45160
21150	250
21152	43300
21153	10700
21155	2930
21157	9641
21158	10200
21160	227
21161	500
21162	1550
21163	12375
21201	124458
21202	118128
21203	28960
21204	169707
21206	7070
21207	16892
21208	218040
21209	190517
21210	264693
21211	29640
21212	241112
21213	2144
21214	2660
21215	75250
21216	6590
21217	31240
21218	221590
21220	4200
21221	2100
21222	748
21223	2950
21224	56395
21225	2250
21226	2000
21227	14120
21228	61355
21229	8235
21230	94296
21231	28350
21234	13825
21236	19830
21237	4905
21239	320
21244	21690
21250	1000
21282	2700
21284	750
21285	162700
21286	30670
21290	2500
21401	541103
21403	221402
21404	5700
21405	4216
21409	34325
21412	5400
21502	5250
21520	250
21530	5450
21532	590
21550	3258
21561	50
21601	39108
21607	1250
21613	1100
21617	5050
21619	5050
21620	19620
21622	500
21623	1500
21625	400
21629	250
21632	150
21638	4755
21645	757
21654	9000
21658	23050
21660	400
21662	15562
21663	23400
21664	225
21666	12206
21668	210
21671	1000
21678	250
21701	48992
21702	16940
21703	3230
21704	5205
21705	2500
21710	2448
21713	985
21716	5000
21719	750
21722	500
21723	500
21727	268
21734	1700
21737	6000
21738	13150
21740	2450
21741	1500
21742	8665
21754	11324
21755	2250
21756	4750
21758	4400
21769	11220
21770	755
21771	6750
21774	4767
21776	3650
21779	300
21780	666
21784	19650
21787	2903
21788	2350
21794	17100
21795	2600
21797	16150
21798	1235
21801	5752
21802	750
21804	10230
21811	13350
21813	1000
21842	18300
21843	7700
21851	500
21853	775
21856	250
21875	500
21901	2275
21903	250
21911	1172
21915	250
21921	2000
21922	400
22003	85576
22009	5265
22015	39272
22025	14015
22026	1000
22027	163850
22030	95455
22031	68296
22032	22906
22033	66645
22038	2800
22039	99231
22040	1000
22041	118736
22042	294274
22043	126294
22044	146181
22046	91995
22060	1417
22066	235419
22079	27384
22101	1448445
22102	874103
22103	250
22106	5095
22116	222531
22124	98571
22125	275
22150	23500
22151	35964
22152	11242
22153	22042
22172	11050
22180	56748
22181	143677
22182	180790
22191	11595
22192	43475
22193	3091
22194	250
22201	355546
22202	385141
22203	163081
22204	94721
22205	151048
22206	43176
22207	698544
22209	322268
22210	1250
22213	23440
22216	300
22219	1250
22301	242327
22302	216122
22303	23210
22304	162831
22305	71620
22306	71107
22307	130373
22308	126160
22309	65336
22310	44915
22311	43751
22312	26921
22313	4250
22314	1935552
22315	37020
22320	6500
22321	250
22401	9725
22402	501
22405	7150
22406	41515
22407	42479
22408	731
22435	350
22443	200
22469	500
22473	250
22480	200
22482	5480
22485	2000
22488	5400
22507	1000
22520	510
22529	500
22534	1550
22539	2150
22542	241
22546	70
22551	250
22553	1250
22554	11284
22556	1860
22578	700
22580	1000
22601	25740
22602	23450
22603	1538
22611	5150
22627	9463
22630	7695
22639	3650
22642	5975
22644	2950
22646	2250
22654	500
22656	380
22657	1605
22663	250
22664	500
22701	12250
22713	250
22714	250
22716	1000
22719	250
22733	1000
22740	2550
22747	2018
22749	1256
22801	5540
22802	4735
22810	2500
22812	7090
22835	8804
22840	500
22841	91
22846	2250
22849	1000
22850	330
22851	1450
22901	273453
22902	77342
22903	68104
22905	2250
22906	200
22911	19493
22920	9050
22922	250
22923	1866
22924	250
22931	3000
22932	15650
22936	35550
22937	250
22939	5900
22940	750
22942	4215
22945	1750
22947	18185
22949	500
22957	1250
22958	7950
22959	11050
22960	1969
22963	2097
22967	700
22968	750
22972	750
22973	1025
22974	3500
22980	2225
23002	500
23005	450
23009	2500
23011	100
23024	3000
23027	494
23030	128
23039	250
23043	1000
23059	12830
23060	20433
23061	13150
23063	2500
23065	225
23066	690
23071	21
23075	77
23076	500
23079	2700
23084	250
23089	487
23103	5450
23111	4500
23112	5060
23113	31917
23116	7092
23117	3000
23129	250
23138	238
23139	1510
23141	2000
23146	300
23148	340
23149	1000
23163	250
23168	50
23175	250
23185	213252
23188	4262
23192	75
23218	2840
23219	72050
23220	45661
23221	88733
23222	7185
23223	266690
23224	250
23225	17857
23226	72888
23227	19250
23228	5740
23229	82407
23230	45705
23231	2136
23233	25925
23234	20265
23235	38026
23236	9475
23237	100
23238	44232
23255	250
23261	21000
23294	2090
23306	1000
23310	3700
23320	5601
23321	4216
23322	2950
23323	250
23324	46
23325	700
23347	2700
23417	750
23430	1600
23432	2500
23433	850
23434	1355
23435	4620
23436	250
23451	44032
23452	26800
23453	2557
23454	26435
23455	16565
23456	2705
23457	350
23462	6655
23464	7085
23466	720
23502	23700
23503	397
23504	2410
23505	30285
23507	14359
23508	5450
23509	6015
23510	43512
23511	200
23513	730
23514	750
23517	1640
23518	2615
23602	5521
23605	1200
23606	10620
23607	53500
23608	3717
23661	1300
23662	4278
23664	2800
23665	250
23666	4885
23669	6345
23692	2100
23693	4005
23696	1000
23701	9450
23703	2535
23704	500
23803	6787
23805	2050
23824	50
23831	6579
23832	5398
23834	1100
23836	1500
23838	500
23841	70
23847	1000
23851	1775
23860	5
23868	703
23872	584
23875	1069
23901	2375
23919	250
23921	30
23923	230
23930	666
23936	2268
23943	300
23970	40
24006	250
24011	750
24012	790
24014	17070
24015	8988
24017	1000
24018	7866
24019	11790
24055	44
24060	18992
24063	250
24064	1716
24070	1000
24073	1500
24083	265
24084	1535
24088	250
24090	250
24091	3850
24092	900
24104	544
24112	21465
24115	500
24121	500
24127	450
24134	175
24141	1650
24148	500
24149	250
24151	250
24153	40
24162	250
24171	1500
24175	750
24179	1500
24202	10000
24209	10000
24210	12394
24211	11500
24212	5000
24251	200
24263	50
24266	20501
24277	250
24319	206
24324	250
24330	225
24348	691
24360	300
24361	250
24401	3144
24426	274
24435	797
24440	1170
24450	4291
24458	11500
24459	1500
24477	675
24479	100
24482	4200
24484	225
24501	510
24502	7475
24503	15201
24504	5500
24521	500
24523	275
24540	1313
24541	140
24551	4060
24553	250
24558	3850
24572	925
24574	1200
24590	1000
24592	7500
24595	250
24605	1000
24637	100
24651	1319
24701	2700
24739	610
24740	8050
24901	12485
24938	2000
24944	750
24954	1200
24986	290
25053	1100
25064	2700
25112	2950
25123	1200
25130	1000
25143	1249
25168	1000
25177	22275
25213	4500
25239	82
25259	1000
25262	1000
25271	2400
25276	250
25301	281919
25302	2500
25303	2050
25304	21135
25306	1000
25309	6841
25311	21950
25312	30
25313	2250
25314	35182
25320	7360
25322	2950
25324	20900
25325	2000
25326	2078
25331	5000
25339	3700
25361	19000
25401	1525
25403	1050
25404	250
25405	687
25411	750
25414	5815
25419	2700
25425	2387
25427	1975
25428	200
25442	2075
25443	1315
25504	2400
25510	200
25523	1250
25526	13000
25530	5
25537	300
25541	250
25550	375
25560	6175
25567	250
25661	1000
25701	2750
25702	2700
25704	10750
25705	1975
25801	8950
25802	2000
25813	31000
25840	1690
25854	240
25909	1052
25918	2700
25962	655
25969	5000
26003	15759
26032	250
26033	250
26037	74
26038	403
26041	1328
26059	12250
26062	1000
26070	1500
26101	2300
26104	750
26105	3200
26142	323
26143	200
26147	250
26150	2400
26151	25
26187	1000
26201	950
26241	482
26257	3200
26260	1700
26288	225
26291	250
26294	282
26301	200
26302	1500
26330	4500
26351	250
26354	300
26362	350
26405	500
26416	1200
26440	1000
26452	3450
26456	380
26501	11250
26505	8239
26507	550
26508	10717
26520	550
26525	250
26537	1000
26554	5500
26555	116
26570	400
26651	75
26710	1200
26711	20
26719	295
26722	500
26743	500
26753	1000
26812	100
26836	500
27006	5666
27010	250
27012	1506
27017	8
27019	550
27021	554
27023	300
27025	250
27028	750
27030	5385
27040	6200
27043	2500
27101	9850
27102	2800
27103	6482
27104	22395
27105	700
27106	14074
27107	1000
27113	250
27116	2300
27120	220
27127	3800
27201	500
27205	5573
27214	7450
27215	4822
27231	50
27242	15
27243	325
27244	3900
27249	260
27253	750
27258	250
27260	35
27261	250
27262	2100
27263	24300
27265	5119
27278	18550
27282	3650
27283	260
27284	2194
27292	928
27298	270
27301	1000
27302	3320
27306	9100
27310	2500
27312	12182
27317	35
27320	690
27326	500
27330	7110
27332	700
27344	300
27357	300
27358	4847
27360	1902
27361	50
27370	400
27371	4543
27377	1105
27401	13360
27402	2000
27403	15746
27404	1500
27405	8750
27406	6953
27407	6774
27408	55046
27409	7921
27410	108049
27415	10
27416	5400
27419	2700
27420	37500
27429	82456
27438	788
27455	29359
27501	516
27502	5073
27504	1806
27505	20
27510	8335
27511	4974
27513	213542
27514	152659
27515	4237
27516	66861
27517	86374
27518	26345
27519	85321
27520	250
27521	1000
27522	250
27523	6700
27525	1750
27526	6840
27529	5825
27530	4355
27533	500
27534	225
27536	1001
27539	3550
27540	3908
27541	250
27545	225
27546	2000
27549	2175
27553	50
27560	4450
27565	7000
27571	450
27572	500
27573	2200
27576	200
27577	18500
27583	250
27587	11577
27591	1464
27592	250
27596	1000
27597	5400
27601	20920
27602	112100
27603	409122
27604	7661
27605	16580
27606	20776
27607	14218
27608	123967
27609	71183
27610	3015
27611	31937
27612	35413
27613	5708
27614	33141
27615	33198
27616	4970
27617	46000
27624	250
27627	2700
27628	3700
27630	250
27701	28940
27702	1000
27704	2395
27705	72086
27707	107322
27708	1000
27709	34900
27712	8282
27713	17415
27715	3200
27717	2250
27801	1016
27802	200
27803	1770
27804	4275
27808	1150
27822	250
27823	500
27828	450
27830	500
27834	410
27835	5900
27839	70
27842	64
27843	250
27850	250
27851	8200
27858	5348
27862	40
27863	500
27870	2255
27874	800
27886	750
27889	1550
27892	2250
27893	12400
27894	101250
27896	1912
27897	250
27906	500
27909	1119
27910	3050
27928	1996
27932	400
27935	200
27937	10
27948	659
27949	3325
27953	750
27954	3950
27958	1448
27959	2000
27960	1000
27964	250
27966	2250
27983	500
27986	3
28001	200
28012	3200
28021	90
28025	2450
28027	3235
28031	11619
28032	116
28034	2700
28036	16810
28037	7400
28039	400
28052	525
28053	2700
28054	460
28056	470
28075	570
28078	1295
28079	300
28081	1500
28083	450
28086	2500
28089	1000
28097	250
28098	350
28104	11450
28105	4208
28106	30
28107	250
28110	1075
28112	260
28115	795
28117	12800
28120	750
28124	100
28134	6000
28139	5500
28144	6750
28146	255
28147	755
28150	55
28159	25
28164	2766
28167	45
28168	3000
28170	225
28173	37201
28201	13100
28202	34662
28203	41940
28204	12530
28205	9943
28206	2600
28207	113800
28208	1050
28209	16229
28210	159600
28211	102502
28212	3215
28213	691
28214	2260
28215	3974
28216	961
28217	2700
28219	5900
28221	250
28226	51599
28227	8490
28230	2700
28233	300
28234	750
28235	3200
28236	2700
28241	1000
28247	750
28256	5000
28262	751
28269	7697
28270	16829
28273	567
28277	25679
28278	7510
28281	250
28301	200
28303	4625
28304	450
28305	2950
28306	1000
28311	3811
28312	2792
28314	3158
28315	2516
28327	1155
28328	750
28331	5
28334	600
28335	3700
28338	95
28347	500
28356	105
28358	216
28365	195
28372	1250
28374	14023
28376	30
28377	3200
28387	9620
28388	225
28390	1400
28393	200
28401	1420
28402	1500
28403	6542
28405	5355
28406	1000
28409	17055
28411	4837
28412	2765
28422	130
28425	660
28428	975
28435	250
28443	680
28445	1012
28449	1250
28450	2275
28451	500
28455	500
28456	634
28460	212
28461	7070
28465	430
28466	1000
28467	356
28469	980
28470	250
28480	250
28501	2550
28502	225
28504	10300
28513	275
28516	3000
28532	240
28539	250
28540	250
28546	1390
28551	877
28557	1611
28560	3000
28562	10705
28570	15100
28573	25
28574	120
28580	300
28584	1295
28590	2146
28594	450
28601	6594
28602	1400
28604	710
28605	5575
28607	5927
28613	8408
28617	500
28618	500
28630	5400
28634	200
28642	37
28645	1500
28655	6848
28657	150
28658	2606
28659	1645
28660	1000
28662	200
28671	250
28673	1000
28675	300
28677	1750
28681	375
28689	500
28690	250
28692	1100
28694	2058
28697	225
28698	200
28701	384
28702	200
28704	7168
28705	224
28707	250
28710	1600
28711	6970
28712	16638
28713	1500
28714	1750
28715	8859
28716	220
28718	3650
28719	67600
28721	6500
28722	27845
28723	515
28725	100
28728	410
28730	1500
28731	1075
28732	2950
28734	1235
28739	3586
28740	2700
28741	1771
28742	250
28746	300
28748	830
28750	500
28752	750
28753	750
28754	779
28756	4600
28757	1045
28759	216
28761	20
28765	250
28768	450
28773	250
28774	250
28776	2700
28778	30
28779	1550
28782	28617
28785	450
28786	4500
28787	12779
28788	750
28789	10
28790	1740
28791	4819
28792	3850
28793	500
28801	13275
28802	230
28803	50602
28804	50849
28805	16393
28806	13376
28814	1500
28815	100
28816	1250
28901	250
28902	4916
28906	1325
29003	1500
29009	800
29010	25
29016	4832
29020	386
29032	1471
29033	12900
29036	500
29040	750
29042	2250
29044	250
29045	2000
29047	50
29054	124
29056	1635
29061	1500
29063	2823
29071	250
29072	6364
29073	211
29075	475
29078	250
29102	5850
29108	7650
29115	782
29116	750
29117	250
29118	7048
29127	225
29128	1000
29130	1007
29150	1425
29151	6900
29152	1666
29153	3700
29154	500
29160	1000
29161	450
29169	3618
29172	625
29178	2000
29180	945
29201	278286
29202	16100
29203	562337
29204	27516
29205	85748
29206	16058
29209	15800
29210	5528
29211	10742
29212	3570
29221	100
29223	12023
29224	1500
29229	2400
29250	194967
29290	200
29301	530
29302	4216
29304	2600
29307	1512
29316	500
29320	250
29325	700
29335	500
29349	7807
29351	250
29356	4100
29360	2700
29401	118430
29402	9650
29403	34102
29405	5050
29406	740
29407	17337
29410	250
29412	25739
29413	5934
29414	4360
29415	570
29418	250
29420	500
29436	20
29439	1250
29440	1475
29445	600
29446	500
29448	6
29449	500
29451	7650
29455	35830
29456	250
29464	42030
29465	500
29466	16350
29468	489
29469	300
29470	20
29477	1200
29482	14316
29483	2617
29485	3756
29488	2000
29492	7358
29501	9299
29505	500
29506	400
29510	5
29511	1000
29512	500
29520	2000
29526	3711
29532	250
29544	2700
29550	2562
29551	500
29554	121
29556	250
29560	500
29568	500
29571	3103
29572	865
29575	576
29576	2195
29577	3736
29578	1000
29582	2980
29585	12852
29588	316
29597	2050
29601	8815
29602	1000
29605	14650
29607	9412
29609	6257
29615	9642
29616	2700
29617	1276
29620	250
29621	3150
29624	250
29625	550
29627	3313
29630	106
29631	6122
29635	110
29639	25
29640	900
29642	500
29645	567
29649	900
29650	4384
29651	1750
29662	1200
29664	200
29669	250
29670	250
29671	450
29672	550
29678	5115
29681	4700
29682	750
29687	9025
29689	1300
29690	250
29692	405
29702	2700
29704	211
29706	525
29707	2489
29708	8700
29709	250
29710	2218
29715	13936
29716	2700
29720	750
29721	5530
29728	200
29730	8125
29732	17714
29742	25000
29745	12005
29801	10916
29803	5045
29812	7200
29817	30
29829	500
29841	1375
29842	1000
29848	250
29851	500
29853	53
29901	1450
29902	8164
29906	25
29907	576
29909	16710
29910	11950
29920	1200
29924	2700
29926	9558
29928	36059
29936	960
29945	500
30002	8090
30004	16010
30005	8901
30008	45
30009	1585
30010	250
30011	16200
30012	16150
30013	1815
30014	981
30016	775
30017	931
30019	7894
30021	1450
30022	18688
30024	7705
30028	500
30030	32103
30031	1702
30032	5485
30033	16196
30034	16074
30036	60
30038	8008
30039	2006
30040	3840
30041	2910
30043	5715
30044	15776
30045	1335
30046	1702
30047	1196
30052	1477
30054	2487
30058	3842
30060	3700
30062	31550
30063	5000
30064	23072
30065	500
30066	5993
30067	15360
30068	9055
30071	950
30075	22066
30076	14493
30078	2900
30080	22460
30082	15372
30083	3754
30084	10081
30085	1251
30087	31304
30088	4826
30092	14000
30093	2585
30094	515
30096	23201
30097	41978
30099	500
30101	8335
30102	1418
30103	1500
30104	250
30106	250
30107	1500
30110	215
30112	1500
30114	840
30115	22079
30116	2500
30117	3650
30120	665
30121	2176
30122	2000
30124	500
30125	700
30126	10000
30127	1465
30132	898
30134	1211
30135	8220
30143	10280
30144	8988
30146	200
30149	250
30152	2250
30157	1215
30161	1975
30162	2500
30165	1050
30168	250
30179	100
30180	1585
30188	7804
30189	500
30204	500
30205	25
30213	1210
30214	12943
30215	1751
30223	315
30224	625
30228	5080
30230	200
30233	550
30236	16947
30238	175
30241	250
30248	911
30252	5118
30253	15116
30259	38775
30260	1235
30263	2000
30264	200
30265	420
30269	15757
30273	250
30274	3546
30277	195
30281	7175
30286	4204
30288	15
30290	17300
30291	135
30294	3590
30295	600
30296	20750
30301	132700
30302	1000
30303	49760
30305	303175
30306	116537
30307	175129
30308	40530
30309	426981
30310	1950
30311	46690
30312	230984
30313	46187
30314	4001
30315	8599
30316	25765
30317	17354
30318	42054
30319	50964
30322	500
30324	58811
30325	9200
30326	97833
30327	274003
30328	74208
30329	44488
30331	62792
30336	1400
30337	3630
30338	20362
30339	41187
30340	3735
30341	11816
30342	61963
30344	29160
30345	37010
30346	11700
30349	11458
30350	27766
30353	33400
30354	5400
30355	2350
30356	250
30357	13304
30358	1000
30359	216
30360	3550
30361	350
30363	3450
30411	1500
30434	1000
30436	500
30439	250
30450	200
30453	1000
30458	4401
30461	148
30467	2300
30471	3
30474	250
30501	3436
30504	1900
30506	3800
30512	1800
30513	1617
30514	766
30517	2900
30518	966
30519	59650
30520	1497
30523	1755
30525	650
30527	25
30528	450
30529	500
30533	4275
30534	1775
30535	1011
30536	250
30537	1000
30540	2700
30542	2013
30546	625
30549	100
30553	95
30555	390
30560	250
30566	2700
30568	500
30571	3084
30576	250
30577	3950
30582	1650
30601	1000
30604	12
30605	7525
30606	29415
30607	3550
30621	100
30628	250
30642	5451
30643	500
30645	5
30646	723
30648	250
30650	1600
30655	352
30656	3000
30666	1000
30677	5945
30680	5
30683	466
30701	200
30703	2700
30720	200
30721	200
30722	250
30728	900
30736	760
30738	0
30740	750
30741	6342
30747	3450
30750	2050
30753	250
30757	300
30809	4081
30813	400
30815	250
30817	352
30830	573
30901	2300
30904	1300
30907	4614
30909	5561
30914	1150
31005	2500
31014	230
31015	1218
31018	500
31020	690
31021	9750
31028	253
31029	15
31030	1665
31036	200
31042	259
31046	250
31047	750
31052	400
31061	900
31064	2650
31076	4500
31082	1000
31088	1190
31089	200
31093	2798
31095	250
31099	3000
31106	7750
31107	1500
31119	3200
31131	250
31139	15500
31201	2500
31204	5546
31208	450
31210	11255
31211	1104
31220	250
31221	4201
31308	30
31313	3250
31321	20
31322	24852
31324	1035
31326	1450
31328	316
31401	13450
31405	1770
31406	5660
31407	250
31410	8450
31411	12998
31415	1000
31416	300
31419	3625
31501	200
31520	500
31522	8485
31527	550
31535	1250
31546	400
31548	110
31553	400
31558	750
31560	265
31561	5848
31568	500
31602	615
31603	600
31605	750
31635	200
31636	215
31702	2300
31705	500
31707	616
31719	2050
31721	9570
31730	1000
31749	2550
31750	750
31757	1000
31758	250
31763	795
31773	25
31774	500
31780	250
31792	9600
31793	200
31794	450
31799	42000
31804	250
31807	100
31811	250
31815	1000
31820	1450
31822	10
31901	4700
31902	56600
31904	18750
31906	1500
31907	7960
31909	3475
31914	2000
31999	55500
32003	2854
32004	500
32025	374
32033	225
32034	6910
32035	326
32038	250
32040	400
32041	450
32043	11925
32044	500
32046	250
32054	205
32056	3082
32060	47
32064	600
32065	2215
32068	1000
32072	10
32073	2705
32080	18831
32081	1300
32082	67686
32084	3160
32086	4115
32091	400
32092	2497
32095	1000
32097	225
32112	250
32114	42075
32117	3659
32118	8522
32119	3425
32124	500
32127	5773
32128	16040
32129	500
32130	4055
32134	500
32135	550
32136	7225
32137	8839
32148	500
32158	2700
32159	1322
32162	14121
32163	8890
32164	208
32168	12136
32169	6281
32174	31746
32176	15109
32179	1250
32189	200
32193	110
32202	210410
32203	21000
32204	19937
32205	55939
32206	2500
32207	19575
32208	1285
32209	3000
32210	28179
32211	2295
32216	6970
32217	29920
32218	3236
32222	500
32223	9458
32224	11825
32225	21599
32226	6400
32233	22000
32240	1200
32241	4750
32244	1745
32246	23170
32247	500
32250	75894
32254	500
32256	19655
32257	11955
32258	2000
32259	8100
32266	3850
32277	1750
32301	532965
32302	127197
32303	60745
32304	9960
32305	100
32306	70
32307	250
32308	72104
32309	47906
32310	789
32311	44803
32312	164185
32313	5653
32314	6450
32315	2850
32316	952
32317	9675
32318	500
32320	5400
32322	1500
32324	550
32327	2950
32328	1000
32331	250
32333	6055
32336	500
32340	1186
32343	5
32344	2775
32345	295
32347	30
32351	1700
32352	1250
32353	250
32358	500
32359	1000
32401	20125
32402	1050
32404	2500
32405	46303
32407	11500
32408	23775
32409	450
32413	4725
32417	250
32428	300
32435	500
32444	14000
32446	1500
32447	1000
32456	1250
32459	12600
32461	9023
32466	200
32501	4250
32502	4195
32503	3218
32504	5736
32505	16
32506	2646
32507	315
32513	2250
32514	6465
32526	3430
32533	3850
32536	200
32540	3700
32541	11815
32547	9314
32548	2000
32550	3495
32561	19698
32563	8907
32566	850
32569	1500
32571	1500
32572	500
32577	250
32578	3844
32579	7650
32583	200
32588	200
32601	19184
32603	3337
32604	200
32605	22808
32606	15299
32607	10523
32608	83094
32609	1881
32610	250
32615	31050
32616	3840
32618	750
32621	110
32626	1050
32627	2650
32628	25
32633	250
32640	1515
32643	260
32653	6692
32655	300
32656	1456
32664	25
32666	454
32667	775
32668	2700
32669	11650
32680	400
32693	780
32696	3000
32701	5630
32703	1138
32707	3675
32708	20440
32709	250
32712	17370
32713	6320
32714	10305
32720	3765
32722	2700
32724	9296
32725	570
32726	250
32730	210
32732	1250
32733	2700
32735	250
32736	3400
32738	230
32746	36239
32750	12450
32751	64497
32753	350
32756	2500
32757	12295
32763	7440
32765	17760
32766	8950
32771	33330
32773	5100
32776	5200
32778	1900
32779	46090
32780	5505
32781	1000
32784	200
32789	268985
32790	44050
32792	62222
32794	2950
32795	500
32796	347
32798	13
32801	106637
32802	10450
32803	69815
32804	80700
32805	6130
32806	50125
32807	4070
32808	75
32809	12850
32810	3505
32811	6457
32812	6550
32814	33730
32817	2050
32818	677
32819	45845
32821	2450
32822	3930
32824	400
32825	10800
32826	15550
32827	4311
32828	22150
32829	1215
32832	7418
32833	500
32835	8405
32836	49870
32837	278930
32839	4842
32853	22400
32854	575
32855	2000
32856	500
32859	2700
32861	1900
32869	24800
32901	5400
32902	2950
32903	6136
32904	4047
32905	56690
32907	1090
32908	1500
32912	250
32919	1000
32920	590
32922	1500
32923	1250
32926	500
32927	1305
32931	235
32932	1216
32934	11973
32935	37115
32937	59250
32940	42100
32949	2700
32950	6400
32951	25227
32952	5760
32953	450
32954	550
32955	10052
32957	500
32958	3475
32960	5195
32961	2500
32962	10570
32963	22595
32964	250
32966	2515
32967	17387
32968	850
32970	400
32976	10
33002	4000
33004	3755
33008	1000
33009	18648
33010	4700
33012	2322
33013	800
33014	21525
33015	9005
33016	52400
33017	10
33018	7400
33019	57652
33020	31208
33021	81949
33022	500
33023	20716
33024	107018
33025	7688
33026	28272
33027	34595
33028	7298
33029	21187
33030	2967
33031	5900
33032	2990
33033	1109
33034	862
33035	2771
33036	37275
33037	55500
33040	101780
33041	5500
33042	7700
33043	500
33045	13807
33050	7950
33051	2000
33054	855
33055	215
33056	2535
33060	14661
33062	122663
33063	5246
33064	28231
33065	14640
33066	5262
33067	68297
33069	15618
33070	3700
33071	32988
33073	2281
33074	1000
33076	52156
33077	1605
33081	16200
33082	35
33092	35
33101	3000
33102	8315
33109	104500
33114	2700
33116	1655
33119	1000
33122	8600
33125	7930
33126	119200
33127	11550
33129	58393
33130	46163
33131	362986
33132	61600
33133	605442
33134	449924
33135	9735
33136	1500
33137	138152
33138	73476
33139	951062
33140	813320
33141	140128
33142	14966
33143	268158
33144	40323
33145	14128
33146	104810
33147	10695
33149	114644
33150	7400
33153	3250
33154	167121
33155	53030
33156	439871
33157	71257
33158	36400
33160	205717
33161	18185
33162	11136
33165	30685
33166	17185
33168	6150
33169	80574
33170	9210
33172	84650
33173	11250
33174	843
33175	17750
33176	71833
33177	4220
33178	45302
33179	54013
33180	144930
33181	83802
33182	5650
33183	10538
33184	5825
33185	1047
33186	37990
33187	8530
33188	500
33189	750
33190	10000
33192	250
33193	1370
33194	350
33195	3700
33196	2140
33197	250
33222	1000
33231	5400
33233	1950
33239	1250
33243	39105
33245	3450
33256	1000
33261	593
33266	3000
33283	140
33301	534800
33302	6110
33303	101724
33304	42677
33305	68277
33306	10950
33307	950
33308	114353
33309	15021
33310	24383
33311	19945
33312	22391
33313	1255
33314	8664
33315	3549
33316	97126
33317	33054
33319	5521
33321	10456
33322	11695
33323	72450
33324	36659
33325	8850
33326	175852
33327	69095
33328	27285
33329	11550
33330	72700
33331	36430
33332	47948
33334	35062
33336	569
33348	30
33351	1282
33394	3450
33401	787891
33402	67910
33403	1250
33404	64346
33405	32503
33406	8145
33407	66875
33408	185045
33409	56608
33410	267169
33411	36466
33412	33991
33413	4526
33414	163971
33415	2656
33416	1110
33417	2050
33418	665697
33419	1500
33420	1935
33425	720
33426	590
33428	20823
33429	4600
33430	10590
33431	191152
33432	267536
33433	93649
33434	65697
33435	22980
33436	14805
33437	10815
33438	1080
33440	3000
33441	16945
33442	11210
33443	2700
33444	32152
33445	42000
33446	81985
33449	18915
33454	8
33455	104050
33458	96163
33460	21293
33461	5905
33462	628827
33463	4500
33466	1000
33467	27210
33468	200
33469	135947
33470	10243
33471	1000
33472	19410
33473	11537
33474	10800
33475	13100
33476	1500
33477	147118
33478	17668
33480	1075241
33481	2550
33482	2700
33483	183249
33484	21149
33486	38351
33487	53682
33493	250
33496	235555
33498	30822
33510	9490
33511	2895
33513	300
33523	2690
33525	3800
33526	550
33534	3750
33541	250
33542	5
33543	14235
33544	1250
33547	2500
33548	2440
33549	4350
33556	26935
33558	10101
33559	3825
33563	300
33564	50
33566	925
33568	503
33569	4710
33570	4083
33572	4617
33573	33350
33578	2675
33579	250
33584	2329
33592	18150
33594	1531
33596	15660
33598	500
33601	6200
33602	50298
33603	5200
33604	6720
33605	15000
33606	171136
33607	12386
33609	79486
33610	2405
33611	86596
33612	3363
33613	15854
33614	3225
33615	1810
33616	2600
33617	10949
33618	30543
33619	3950
33624	2960
33625	7860
33626	31073
33629	156874
33634	51302
33635	2400
33637	7700
33646	2000
33647	24374
33672	1000
33673	360
33675	1200
33679	2250
33680	560
33688	3190
33701	109088
33702	7323
33703	19805
33704	54169
33705	9052
33706	32173
33707	12200
33708	9041
33709	1710
33710	9550
33711	11085
33712	4005
33713	13960
