id	rate
49321	10800
49323	29960
49326	1000
49327	500
49328	2750
49329	1250
49331	2450
49333	2000
49337	500
49340	750
49341	4575
49345	14850
49346	250
49348	900
49349	250
49355	252700
49401	850
49402	250
49403	200
49404	800
49406	5400
49408	1550
49409	700
49412	1200
49416	3500
49417	15465
49418	8765
49419	800
49422	250
49423	88203
49424	59156
49425	200
49426	6859
49428	5486
49431	6600
49434	500
49435	2750
49437	5200
49440	500
49441	27150
49442	12550
49444	1200
49445	9500
49446	1920
49448	250
49449	2000
49451	4000
49453	500
49455	2700
49456	14552
49457	10800
49460	900
49461	700
49464	99150
49468	5400
49501	12200
49503	1947621
49504	17837
49505	5800
49506	185710
49507	5180
49508	3300
49509	450
49512	95950
49516	3000
49518	2250
49519	4300
49525	25655
49534	5900
49544	2700
49546	98480
49548	2250
49601	4750
49614	2650
49615	225
49617	200
49621	750
49629	1850
49630	27900
49634	5000
49635	2250
49643	10250
49648	3450
49649	750
49653	3700
49654	500
49655	2246
49657	1000
49660	1450
49663	750
49664	250
49670	2168
49674	1000
49675	250
49676	2950
49682	500
49683	250
49684	25801
49685	9140
49686	22786
49689	1500
49690	3976
49696	3250
49701	1250
49706	1280
49707	6185
49709	500
49710	250
49712	2580
49713	750
49716	245
49719	750
49720	9150
49721	1720
49723	2500
49725	250
49726	250
49727	1805
49729	2700
49734	2525
49735	7900
49740	26700
49747	500
49749	500
49751	1500
49757	11150
49766	500
49769	750
49770	7120
49774	1000
49779	250
49781	2750
49782	1000
49783	7570
49796	1500
49799	800
49801	23603
49802	11955
49807	6900
49808	250
49812	5000
49829	26699
49837	81800
49840	1500
49841	1000
49849	900
49853	500
49854	1750
49855	21950
49858	750
49862	6920
49868	6250
49870	475
49873	1000
49874	5500
49878	3500
49879	500
49881	5750
49894	500
49895	2000
49908	750
49915	220
49920	2150
49930	800
49931	2750
49934	500
49935	1772
49938	3320
49945	1000
49946	201
49948	250
49969	600
50003	9316
50006	30145
50010	15131
50014	5950
50021	28925
50022	18760
50023	26195
50025	300
50034	5400
50035	2750
50036	9125
50038	1200
50047	2400
50049	300
50050	250
50051	250
50056	576
50058	1000
50060	700
50061	9200
50063	6551
50069	500
50070	700
50072	350
50073	1250
50104	250
50109	2500
50111	26275
50112	3725
50122	500
50124	1200
50125	3690
50126	2220
50129	720
50131	12200
50135	200
50138	810
50141	200
50144	865
50156	1945
50158	6220
50169	7400
50170	775
50171	5650
50201	4650
50207	50
50208	3650
50211	3900
50214	250
50216	2745
50219	1250
50220	1450
50226	1000
50229	250
50230	4635
50234	1450
50236	250
50237	750
50240	200
50244	365
50246	500
50248	250
50251	25
50261	94621
50263	55625
50265	59683
50266	245958
50268	200
50271	250
50273	2000
50301	4500
50302	1000
50304	15200
50306	14700
50309	300519
50310	20685
50311	2750
50312	83900
50313	9050
50315	5083
50316	3365
50317	900
50321	43315
50322	10211
50323	54575
50325	81164
50327	56
50393	76388
50401	11575
50420	250
50423	500
50428	29650
50430	1500
50433	2250
50436	200
50438	1255
50441	2740
50444	1235
50447	200
50450	1000
50451	50
50452	300
50461	250
50468	250
50472	250
50473	300
50475	3000
50477	1950
50482	200
50483	1000
50501	11050
50511	50
50525	2600
50529	50
50533	500
50535	5000
50541	250
50542	3275
50548	713
50562	250
50563	75
50568	300
50571	365
50579	2465
50583	500
50588	4781
50595	32800
50597	750
50599	10400
50604	850
50609	300
50613	27888
50616	600
50621	300
50622	250
50624	800
50627	250
50629	500
50630	400
50643	750
50644	1000
50647	1000
50648	4200
50658	500
50659	1500
50662	500
50666	250
50674	2500
50675	200
50677	4210
50701	23653
50702	2040
50703	975
50704	23200
50801	1751
50841	250
50846	25
50853	650
50864	50
51002	350
51003	2050
51005	300
51012	4500
51014	1815
51016	250
51018	200
51019	500
51023	700
51024	300
51025	850
51026	1000
51027	10825
51030	250
51031	3850
51035	2500
51036	600
51038	400
51040	1000
51041	850
51048	250
51050	250
51053	300
51054	1250
51055	2500
51058	200
51063	840
51104	12510
51106	4678
51108	23200
51201	7600
51230	2000
51237	550
51238	500
51240	1025
51246	3560
51247	1951
51248	2500
51249	450
51250	8050
51301	7515
51334	2515
51346	500
51351	11900
51354	270
51355	3585
51360	11800
51401	3000
51442	2275
51443	1400
51445	250
51448	1000
51458	300
51462	600
51465	1325
51466	2200
51501	2245
51502	1000
51503	11934
51529	700
51534	2000
51537	1900
51541	750
51546	450
51548	275
51551	450
51557	250
51558	400
51559	450
51563	250
51566	2190
51630	500
51632	400
51638	250
51640	250
51652	250
52001	56370
52002	21450
52003	569450
52004	4000
52031	1000
52037	250
52039	250
52040	8600
52042	5500
52043	500
52046	1000
52047	500
52049	1000
52050	250
52052	1730
52054	1651
52057	1150
52060	1050
52064	200
52068	8000
52077	500
52079	1950
52101	6230
52135	394
52136	2050
52141	500
52142	1000
52154	200
52155	750
52157	450
52159	1500
52162	5850
52171	5950
52172	1275
52175	250
52201	225
52205	800
52208	250
52211	1250
52213	10400
52214	200
52218	500
52224	700
52228	1000
52233	550
52236	250
52240	7809
52241	7915
52245	2401
52246	7750
52247	5300
52249	700
52301	3250
52302	32998
52310	1200
52314	2250
52315	250
52317	1640
52320	300
52328	3000
52333	1300
52336	1000
52338	2200
52339	250
52341	700
52342	15975
52346	2000
52347	620
52349	400
52352	250
52353	21387
52356	250
52358	900
52361	5457
52401	500
52402	11161
52403	50545
52404	6100
52405	7284
52410	275
52411	18800
52501	11250
52531	1500
52533	250
52537	500
52542	25
52551	2620
52556	9500
52565	225
52567	800
52569	1000
52572	250
52577	20840
52580	900
52601	4300
52620	250
52625	250
52627	1750
52632	1250
52641	1250
52649	250
52653	1000
52655	1750
52722	84440
52730	250
52732	12170
52742	2850
52748	451
52753	560
52756	500
52760	500
52761	15750
52773	865
52776	250
52778	1000
52801	5750
52802	459
52803	6450
52804	550
52806	12075
52807	7000
53004	3450
53005	113006
53006	300
53008	2000
53010	1500
53011	500
53012	56500
53013	250
53014	1000
53017	26650
53018	30525
53020	248745
53021	500
53022	2255
53024	9234
53027	44620
53029	266052
53032	2975
53033	2500
53035	900
53037	6899
53040	3950
53042	5200
53044	18950
53045	193726
53050	10000
53051	33150
53052	2000
53056	500
53058	49950
53059	1000
53061	4000
53066	159918
53069	2000
53070	1698
53072	69846
53073	15069
53074	19500
53075	500
53076	2750
53078	3500
53079	1500
53080	3400
53081	49050
53082	144300
53083	14249
53085	4425
53086	6200
53089	2950
53090	3150
53092	398815
53094	5238
53095	82145
53097	37750
53098	1300
53103	200
53104	905
53105	51620
53108	8650
53110	2500
53114	500
53115	19750
53118	35750
53119	1500
53120	14980
53121	4264
53122	134680
53125	9400
53126	7985
53128	500
53129	98035
53130	8203
53132	28580
53137	1750
53140	500
53142	4050
53143	700
53144	6000
53146	3550
53147	76600
53148	2500
53149	7119
53150	8689
53151	12220
53153	890
53154	1775
53156	250
53158	12800
53168	652
53172	1875
53177	200
53178	200
53179	250
53181	250
53182	1300
53183	8700
53184	10250
53185	4500
53186	127685
53187	9400
53188	35965
53189	89955
53190	11653
53191	11400
53201	11704
53202	438030
53203	18700
53204	3500
53207	12726
53208	3800
53209	7047
53210	250
53211	130725
53212	750
53213	128800
53214	30330
53217	658082
53218	5750
53219	520
53220	1950
53221	9150
53222	2250
53223	65550
53224	2525
53225	6100
53226	78605
53227	3000
53228	2325
53233	500
53235	995
53401	1000
53402	149800
53403	76000
53404	500
53405	2200
53406	21485
53501	66800
53502	300
53506	500
53511	22903
53512	2150
53515	200
53516	500
53517	2345
53521	225
53523	500
53525	950
53527	4700
53528	1250
53529	1750
53531	500
53532	8276
53533	1600
53534	1400
53536	2700
53538	3200
53544	1000
53545	73705
53546	16150
53547	842960
53548	4459
53549	5250
53550	250
53551	6080
53555	2150
53557	2000
53558	1500
53561	250
53562	156158
53563	2550
53565	8450
53566	2700
53570	250
53572	6150
53573	500
53574	500
53575	7950
53577	2750
53578	750
53581	8900
53583	2500
53587	3853
53588	7353
53589	4550
53590	14538
53593	28611
53597	27560
53598	12400
53701	3500
53703	364353
53704	46697
53705	43081
53707	6900
53708	500
53711	27916
53713	10185
53714	2250
53715	37784
53716	3700
53717	49954
53718	3380
53719	21800
53726	2750
53744	3200
53783	3500
53805	2700
53807	1000
53813	1800
53818	3850
53821	11000
53826	1720
53901	16000
53913	5220
53916	4370
53924	2600
53925	9909
53926	250
53930	1750
53931	250
53933	850
53934	1000
53940	2050
53941	2700
53944	300
53946	8320
53948	900
53949	1700
53952	8100
53954	500
53955	2000
53956	450
53959	2200
53960	7340
53963	250
53964	1250
53965	49850
54001	50
54002	1000
54013	1000
54014	250
54016	69930
54017	2940
54020	7925
54021	35600
54022	3300
54023	800
54024	1050
54025	4455
54027	250
54028	500
54082	5200
54107	1250
54110	7900
54111	1000
54113	1250
54114	2730
54115	221485
54119	400
54121	700
54124	250
54126	1000
54129	6050
54130	21550
54137	500
54138	500
54140	600
54141	600
54143	1708
54151	5200
54154	250
54155	38800
54157	750
54161	500
54162	2500
54165	1920
54166	1500
54169	3650
54170	250
54173	3500
54177	3500
54201	5700
54202	3450
54204	1500
54205	1200
54208	1000
54209	3550
54210	5900
54211	600
54216	3450
54217	2800
54220	19142
54229	3700
54234	10700
54235	5430
54241	1400
54246	250
54247	250
54301	92016
54302	9765
54303	205
54304	17687
54305	1500
54307	16300
54308	1500
54311	24230
54313	45481
54324	500
54401	38445
54402	212048
54403	55367
54405	250
54406	750
54409	24250
54410	500
54416	2500
54422	300
54423	9200
54424	500
54425	500
54437	6600
54442	5900
54443	2700
54446	220
54448	3400
54449	19695
54451	1400
54452	6800
54455	7770
54456	250
54457	763
54458	800
54459	200
54466	5900
54467	11500
54469	59
54474	9400
54476	39601
54479	450
54481	16675
54482	8766
54484	10916
54486	201
54487	1650
54490	1200
54493	401
54494	11720
54495	5900
54501	5125
54512	1950
54514	1000
54520	65350
54521	500
54524	300
54529	300
54534	1000
54538	485
54540	379
54541	2200
54545	1000
54547	500
54548	16750
54552	250
54554	2875
54555	220
54557	1000
54558	3500
54560	6400
54568	4375
54601	45551
54602	3950
54603	14603
54610	5650
54611	200
54612	5416
54613	3250
54615	41850
54616	250
54630	1000
54634	500
54636	3753
54642	2700
54644	500
54650	69256
54656	1575
54658	750
54660	7250
54661	500
54664	200
54665	200
54666	500
54667	500
54669	1900
54701	14168
54702	5600
54703	46650
54720	250
54724	1900
54725	650
54728	3000
54729	3250
54730	250
54732	1000
54736	3200
54737	2700
54738	1250
54739	1100
54741	1235
54742	2950
54750	6400
54754	1400
54755	250
54758	250
54759	250
54767	500
54768	3624
54771	250
54773	500
54801	203
54806	2250
54810	750
54812	200
54814	950
54820	33400
54821	1000
54829	2500
54830	460
54835	250
54838	1000
54840	925
54843	36250
54846	40180
54849	250
54859	14550
54868	28575
54872	800
54876	1200
54880	4265
54888	1000
54893	835
54895	850
54901	185200
54902	36500
54903	3675
54904	50395
54911	54250
54912	75850
54913	24695
54914	18983
54915	7826
54921	2700
54923	2250
54927	3950
54929	1250
54930	500
54935	12565
54936	133668
54937	11950
54940	7450
54941	1500
54942	3700
54943	500
54944	1000
54945	1000
54947	750
54949	1500
54950	2250
54952	47640
54956	87155
54957	2059
54960	1000
54961	1300
54962	400
54963	3450
54964	28500
54968	26301
54970	2500
54971	1550
54974	500
54979	500
54981	20509
54982	7750
54983	300
54984	1450
54985	1700
54986	10310
55001	3500
55007	400
55008	865
55009	5190
55012	200
55013	2900
55014	1951
55016	1000
55019	250
55021	3950
55025	2270
55027	350
55033	1592
55038	1915
55040	500
55041	300
55042	4200
55043	96800
55044	13350
55046	500
55047	1250
55049	225
55053	1026
55055	750
55056	3901
55057	7475
55060	750
55066	56150
55068	7390
55069	2700
55070	500
55073	220
55074	250
55075	4750
55076	620
55077	4650
55080	250
55082	33240
55087	37
55088	850
55089	7500
55090	3000
55092	250
55101	435560
55102	67950
55103	55300
55104	8355
55105	43800
55106	500
55107	3350
55108	250
55109	700
55110	20920
55112	6621
55113	54330
55114	500600
55115	6110
55116	6368
55117	17500
55118	95639
55119	705
55120	5550
55121	6723
55122	15750
55123	31650
55124	6600
55125	44397
55126	13250
55127	67277
55128	450
55129	8101
55144	8000
55164	17650
55301	2700
55302	2101
55303	164392
55304	9950
55305	65900
55306	29650
55308	250
55309	7351
55310	250
55311	20070
55313	4100
55316	14300
55317	16457
55318	25525
55319	2500
55320	5750
55321	200
55322	725
55325	5200
55327	200
55328	12435
55329	300
55330	1750
55331	121955
55334	1375
55337	190518
55340	74444
55341	2750
55342	400
55343	27775
55344	83803
55345	12841
55346	19350
55347	115670
55349	490
55350	2200
55352	9051
55356	122965
55357	87134
55358	250
55359	14684
55362	1750
55364	67105
55368	7300
55369	2485
55371	750
55372	159035
55373	1000
55374	3700
55376	756
55378	1460
55379	5550
55384	2200
55386	1550
55387	3000
55388	1000
55391	790242
55392	3000
55397	16200
55398	260
55401	51245
55402	227850
55403	40300
55404	50975
55405	53201
55406	3351
55407	200
55408	7747
55409	12300
55410	18426
55411	600
55413	1500
55414	4450
55415	8200
55416	47398
55417	725
55418	2220
55419	12800
55420	250
55421	300
55422	70565
55423	27950
55424	121350
55425	1550
55426	1800
55427	4051
55428	2685
55429	525
55430	300
55431	2720
55432	1502
55433	13425
55434	2500
55435	29900
55436	221763
55437	15260
55438	29927
55439	282162
55440	134900
55441	73150
55442	39150
55443	2352
55444	200
55445	2700
55446	15450
55447	90621
55448	1700
55449	11985
55479	30000
55605	5250
55614	1465
55709	500
55718	5200
55720	250
55721	2000
55731	950
55734	620
55744	711
55746	2708
55760	1000
55768	285
55772	5000
55792	450
55802	12200
55803	3600
55804	30900
55805	250
55807	800
55808	2365
55810	1475
55811	1987
55812	3250
55816	200
55901	12567
55902	37301
55903	250
55904	2145
55905	250
55906	5695
55909	250
55912	1950
55917	250
55918	250
55921	250
55923	201
55926	900
55927	846
55934	250
55936	500
55946	700
55947	3900
55953	800
55954	5200
55960	500
55964	1125
55974	200
55975	300
55987	51485
55992	750
56001	21028
56003	1800
56007	1000
56009	220
56013	24588
56021	300
56023	750
56031	52225
56033	220
56034	250
56036	3320
56037	5900
56039	500
56048	200
56050	1000
56054	250
56055	6000
56058	400
56063	2100
56065	8550
56068	200
56071	650
56072	1000
56073	1450
56074	1300
56081	500
56082	59350
56085	1511
56087	1900
56088	250
56093	550
56097	500
56098	250
56101	500
56111	1000
56121	220
56128	200
56132	250
56136	250
56138	250
56143	1797
56156	500
56164	1250
56171	550
56173	50
56178	968
56181	200
56201	1450
56208	500
56215	1000
56219	250
56220	1800
56229	250
56235	462
56241	2000
56256	250
56258	1360
56260	250
56264	250
56265	200
56267	7700
56270	3500
56273	7200
56277	511
56278	500
56281	500
56282	300
56283	1200
56284	7000
56288	453
56292	250
56295	250
56301	34850
56302	3050
56303	6100
56304	1000
56307	250
56308	6980
56310	1500
56312	2000
56318	200
56319	1450
56320	500
56343	500
56345	8800
56352	420
56357	500
56361	200
56362	1120
56364	1000
56367	4100
56377	3650
56379	4250
56381	450
56387	3000
56401	10865
56435	1200
56442	1025
56444	1750
56465	209
56466	400
56468	2474
56470	250
56472	500
56474	250
56479	1000
56501	1495
56502	2700
56510	250
56514	500
56515	990
56520	1370
56531	250
56536	1000
56537	4554
56545	250
56547	250
56549	5300
56560	102820
56567	470
56569	250
56571	1750
56572	1000
56573	5750
56586	250
56601	1720
56619	250
56644	500
56655	1750
56683	300
56686	200
56713	550
56716	250
56721	1500
56722	250
56723	250
56726	250
56728	500
56736	250
56738	455
56744	2750
56763	18100
57001	250
57002	500
57003	250
57004	450
57005	4250
57006	24432
57013	250
57014	200
57016	500
57018	250
57020	500
57022	37000
57025	1000
57026	300
57028	250
57029	2500
57030	2020
57032	1750
57033	750
57034	250
57035	3000
57038	6100
57039	750
57042	10900
57045	200
57049	53680
57055	1500
57058	1500
57059	250
57062	300
57063	1500
57064	300
57068	216
57069	2924
57071	220
57075	500
57076	200
57077	200
57078	21452
57101	148510
57103	55233
57104	34370
57105	117128
57106	7150
57107	4000
57108	101102
57109	6200
57110	14050
57117	750
57118	8840
57186	4450
57201	35054
57212	950
57220	4150
57221	1250
57223	1250
57225	1150
57226	200
57231	1750
57235	250
57237	1050
57241	1250
57242	1600
57243	250
57248	1250
57249	250
57252	10659
57262	1100
57273	3150
57274	200
57279	500
57301	15250
57311	200
57313	1000
57314	1750
57319	200
57322	250
57325	9750
57342	1000
57345	1750
57349	500
57350	13777
57353	2700
57355	2800
57365	250
57366	1100
57368	69400
57375	470
57380	250
57381	500
57385	2900
57401	23665
57402	21400
57424	350
57428	1000
57430	16609
57437	6600
57442	11900
57445	1000
57446	2402
57451	300
57467	1000
57469	1750
57470	200
57471	1500
57473	2500
57476	500
57481	400
57501	39570
57522	1000
57523	1500
57528	200
57532	22370
57533	3750
57541	600
57543	250
57544	3360
57551	5400
57555	13522
57560	500
57564	3250
57567	250
57569	250
57576	2000
57580	4000
57584	5000
57601	300
57620	500
57626	500
57631	200
57633	2750
57638	2950
57644	250
57701	16200
57702	83770
57703	8339
57709	17105
57717	750
57718	3841
57719	4759
57720	2000
57724	1000
57730	7880
57738	250
57744	450
57745	2250
57747	3500
57750	500
57751	4250
57761	2000
57763	250
57766	7002
57769	750
57783	12880
57785	3300
57790	11900
57791	300
57793	500
58004	250
58005	1500
58006	11150
58011	450
58012	2300
58017	250
58036	5
58040	250
58041	1000
58042	7420
58047	17340
58048	250
58051	500
58059	800
58060	500
58061	840
58063	201
58072	2335
58075	3500
58078	25140
58079	500
58081	200
58102	23111
58103	68276
58104	47186
58105	1500
58106	3250
58107	23850
58201	23853
58203	8400
58208	1550
58210	250
58218	500
58220	1700
58223	250
58230	500
58235	360
58237	3450
58261	500
58269	300
58274	3100
58275	200
58276	750
58278	250
58282	250
58301	6500
58316	250
58318	1636
58324	750
58341	2250
58346	1750
58348	2000
58351	480
58352	200
58377	200
58382	210
58401	1300
58402	2050
58415	2700
58428	1500
58433	750
58441	2875
58442	200
58443	1251
58445	250
58461	200
58466	250
58467	250
58474	1500
58477	250
58482	200
58501	99502
58502	189575
58503	81913
58504	25587
58506	250
58520	250
58521	1000
58523	500
58540	584
58544	5000
58545	1470
58549	500
58554	29661
58575	250
58577	250
58601	56800
58602	8945
58621	1000
58622	5200
58623	975
58625	750
58638	1000
58639	250
58645	27900
58647	300
58651	400
58653	300
58656	1500
58701	55291
58702	20100
58703	20410
58718	500
58721	700
58722	900
58746	1560
58761	500
58763	2500
58771	200
58776	250
58781	500
58784	18950
58789	300
58790	550
58793	2000
58801	34076
58802	21251
58831	610
58833	2350
58844	745
58847	950
58849	8100
58852	4125
58854	52480
59001	750
59010	250
59011	8529
59014	300
59016	750
59019	376
59024	420
59027	2650
59029	876
59030	5519
59032	1300
59033	5250
59034	1750
59036	500
59037	1550
59038	250
59044	16800
59047	12410
59052	2000
59053	26365
59057	500
59058	325
59061	746
59068	10300
59070	13700
59072	920
59085	3750
59086	1950
59101	14677
59102	62579
59103	4500
59104	17100
59105	9487
59106	56011
59108	7151
59201	1000
59213	500
59215	507
59218	1606
59221	200
59230	5450
59250	200
59254	200
59255	1000
59263	8126
59270	6157
59301	2354
59313	492
59315	606
59317	250
59327	1866
59330	5376
59337	240
59349	325
59353	400
59401	6225
59403	950
59404	17627
59405	4030
59412	1500
59416	2070
59418	876
59420	400
59421	701
59422	401
59425	413
59427	2624
59430	230
59436	250
59442	1600
59443	600
59447	9000
59450	650
59457	8689
59460	250
59464	376
59465	250
59474	1250
59479	1000
59484	350
59486	1958
59489	1110
59501	900
59522	650
59526	648
59537	500
59538	2876
59601	31555
59602	4470
59604	45500
59624	353059
59634	1200
59644	250
59645	11876
59701	5995
59702	1730
59703	1000
59711	300
59713	1300
59714	22900
59715	146327
59716	19000
59718	31883
59719	4506
59720	5650
59722	10800
59725	8423
59727	2700
59729	6000
59730	250
59732	1500
59740	2250
59741	7150
59747	2940
59749	7900
59752	200
59754	250
59759	776
59760	250
59771	6500
59772	2000
59801	2715
59802	5650
59803	7381
59804	3045
59806	9500
59807	3200
59808	16343
59823	200
59824	250
59825	2250
59828	1000
59829	1305
59833	3274
59840	7344
59846	2600
59847	1200
59858	842
59859	4147
59860	5600
59864	2250
59866	230
59870	1150
59872	398
59873	1024
59875	2225
59901	21265
59903	660
59904	2250
59910	520
59911	59150
59912	4397
59914	1250
59917	3682
59922	13234
59923	800
59928	250
59932	425
59935	3652
59937	106301
60002	5700
60004	23019
60005	3970
60006	250
60007	3150
60008	5900
60010	526127
60011	1000
60012	6360
60013	10270
60014	10551
60015	175250
60016	12650
60018	240149
60020	1000
60021	1200
60022	443450
60025	120129
60026	80150
60029	4545
60030	8100
60031	20370
60033	1250
60035	372325
60038	250
60039	200
60040	4150
60043	80555
60044	68270
60045	1171914
60046	2900
60047	72350
60048	213980
60050	6250
60051	3450
60053	6400
60056	18377
60060	210000
60061	6314
60062	329692
60064	100450
60065	3700
60067	243777
60068	66259
60069	13900
60070	20500
60071	3450
60073	2750
60074	5000
60076	7370
60077	19100
60078	2500
60081	1256
60083	5755
60084	2850
60085	21000
60087	300
60089	79450
60090	3500
60091	255446
60093	1160087
60094	500
60097	1140
60098	7250
60099	3169
60101	1866
60102	12750
60103	7250
60106	2016
60107	3420
60108	3950
60110	1750
60115	9150
60118	2260
60119	5650
60120	47370
60121	4500
60123	3280
60124	3150
60126	261775
60130	350
60131	2550
60133	425
60134	61100
60135	1000
60137	104676
60139	1025
60140	4450
60141	250
60142	7650
60143	20600
60147	500
60148	32997
60151	970
60152	1500
60154	900
60156	700
60160	1515
60162	7900
60168	9500
60169	5150
60172	2500
60173	32881
60174	400275
60175	30803
60176	36300
60177	90
60178	4850
60179	1000
60181	54650
60184	5625
60185	15650
60186	1400
60187	246521
60188	24001
60189	75572
60190	11250
60191	29179
60192	2725
60193	7470
60194	3051
60196	1250
60201	73656
60202	7450
60203	7896
60302	16050
60304	3500
60305	29617
60401	450
60402	925
60403	250
60404	9650
60406	955
60410	4650
60411	1000
60416	250
60417	2450
60422	2250
60423	11000
60424	1000
60429	25
60430	1620
60431	3500
60433	1000
60435	2250
60436	1350
60438	1350
60439	23991
60440	66200
60441	522
60442	10700
60443	5700
60444	750
60445	1000
60446	5750
60447	12047
60448	10470
60450	6600
60451	6785
60452	12200
60453	3450
60457	7134
60459	250
60461	192207
60462	13740
60463	17887
60464	7650
60465	2410
60466	200
60467	41400
60468	1450
60473	1251
60477	6750
60479	250
60480	7150
60481	48200
60487	3200
60490	1987
60491	17170
60502	238050
60504	7950
60505	22400
60506	26570
60507	1300
60510	29550
60512	750
60514	35108
60515	27522
60516	10201
60517	3600
60520	1250
60521	370690
60523	347441
60525	30859
60526	5800
60527	92027
60530	250
60531	300
60532	14100
60534	250
60538	35
60540	98272
60542	1500
60543	2000
60544	4711
60545	6450
60546	7100
60548	200
60552	250
60554	31730
60555	5150
60556	500
60558	48116
60559	8751
60560	6200
60561	7350
60563	59874
60564	9700
60565	18565
60566	5400
60585	2500
60586	1000
60598	5000
60601	467826
60602	62000
60603	1203454
60604	76032
60605	74900
60606	834979
60607	44451
60608	6660
60609	3600
60610	1047249
60611	2131055
60612	250
60613	39200
60614	639615
60615	4167
60616	31602
60617	475
60618	30640
60619	250
60620	500
60622	28750
60624	200
60625	999
60626	1450
60629	500
60630	9400
60631	81265
60632	1200
60634	1305
60636	257
60637	8400
60638	7840
60640	41334
60641	5757
60642	48220
60643	3450
60645	8300
60646	6300
60647	29006
60649	500
60651	2700
60653	250
60654	181616
60655	1200
60656	509
60657	82125
60659	6155
60660	3250
60661	86455
60664	38522
60680	150879
60690	38000
60706	750
60707	2950
60712	39728
60714	8110
60803	650
60805	9000
60901	11450
60913	201
60914	7870
60922	1400
60924	1000
60936	750
60940	1000
60941	900
60942	250
60945	1690
60948	250
60950	300
60954	2000
60957	500
60963	2000
60964	1450
60968	400
60969	750
60970	1000
60973	200
61008	21900
61010	1520
61011	1000
61014	200
61016	1350
61018	250
61020	200
61021	660
61024	700
61030	1000
61031	1000
61032	2200
61036	1202
61042	250
61046	2950
61048	1150
61049	500
61052	720
61053	450
61054	2900
61061	250
61063	250
61065	2950
61068	2225
61071	1820
61072	2700
61073	10400
61079	250
61080	750
61081	1630
61084	250
61088	250
61101	1692
61102	250
61103	11825
61104	1000
61105	1000
61107	51057
61108	10555
61109	2500
61110	23750
61111	8251
61112	1500
61114	21700
61115	255
61125	1385
61132	5500
61201	9626
61231	6150
61235	250
61242	250
61244	3620
61250	1000
61254	19430
61259	500
61264	2525
61265	15050
61266	8500
61273	3825
61275	505
61282	1051
61301	2161
61310	650
61326	500
61327	6600
61340	450
61341	500
61342	3568
61345	500
61348	400
61350	57310
61354	1351
61356	9700
61360	250
61361	204
61362	2370
61364	500
61369	2590
61373	500
61375	3000
61377	1050
61401	11731
61402	500
61414	2000
61421	250
61422	3000
61425	700
61434	1925
61443	500
61447	300
61448	1000
61455	3230
61458	450
61459	500
61462	567
61472	700
61473	1001
61480	250
61482	250
61484	250
61489	3700
61491	8950
61516	6275
61517	12400
61520	745
61523	1451
61525	36650
61526	804
61528	27500
61529	300
61530	6900
61531	5200
61533	500
61534	500
61535	2900
61536	2000
61537	270
61540	6200
61548	16265
61550	48498
61554	17660
61559	1500
61561	3800
61565	400
61568	1210
61569	3700
61570	800
61571	11425
61601	250
61602	14600
61603	6000
61604	6650
61606	18470
61607	500
61611	21550
61612	178231
61614	118625
61615	234847
61616	28370
61629	2500
61651	1000
61701	24302
61702	500
61704	54795
61705	5030
61710	5000
61723	471
61725	1000
61726	1000
61727	500
61729	11550
61732	1500
61733	5000
61734	750
61736	500
61739	3800
61742	1500
61744	1000
61745	400
61747	1300
61748	2300
61752	2000
61753	870
61760	250
61761	12916
61764	250
61774	1000
61776	786
61801	3420
61802	5137
61813	1400
61814	255
61817	250
61818	750
61820	17817
61821	57604
61822	39731
61824	750
61826	1000
61830	600
61832	7875
61834	3467
61842	450
61843	600
61844	250
61847	200
61853	5231
61856	8550
61866	3000
61873	1345
61874	1000
61880	11550
61883	500
61910	690
61920	2650
61924	400
61938	1950
61942	2000
61944	5030
61953	1550
61956	250
61957	250
62002	4050
62010	1220
62012	650
62016	250
62018	1800
62024	500
62025	96010
62027	500
62033	1100
62034	9665
62035	11380
62040	250
62046	550
62048	750
62052	1850
62056	4600
62062	4320
62075	700
62081	8150
62097	1200
62201	6500
62205	3700
62206	1000
62208	1350
62216	1250
62217	1000
62220	5428
62221	7400
62223	8325
62226	20370
62230	6200
62231	13770
62232	1750
62233	13700
62234	280973
62236	26100
62237	250
62242	4200
62244	750
62246	5126
62248	250
62249	12700
62254	3800
62257	2700
62258	401
62260	5175
62263	19300
62264	250
62265	500
62269	52995
62271	1000
62274	12150
62275	250
62278	14062
62281	2550
62282	250
62285	4200
62286	1450
62288	500
62293	2000
62298	22800
62301	28790
62305	70681
62306	7650
62340	250
62343	1000
62347	4000
62353	2950
62356	250
62359	250
62360	500
62361	300
62363	3374
62365	500
62376	200
62401	16851
62410	0
62411	800
62420	1000
62426	250
62440	2500
62441	3951
62442	750
62448	250
62449	376
62450	2400
62451	653
62454	7353
62464	250
62467	2070
62471	750
62474	655
62476	200
62501	250
62510	250
62513	500
62518	500
62521	25216
62523	200
62526	22350
62530	1250
62535	14096
62536	1150
62539	500
62546	1143
62548	250
62549	3999
62550	600
62555	500
62557	7850
62558	500
62560	2900
62561	250
62563	1975
62565	250
62567	1250
62568	83050
62572	200
62615	1750
62618	3200
62625	3900
62626	1000
62629	5153
62630	200
62634	500
62644	250
62650	67600
62656	3665
62664	3000
62666	200
62670	3000
62675	500
62677	2700
62684	5500
62689	200
62691	1750
62692	250
62694	750
62701	8300
62702	17250
62703	3325
62704	54148
62705	28500
62707	1750
